URLSimilarityIndex,SpacialCharRatioInURL,IsHTTPS,DomainTitleMatchScore,URLTitleMatchScore,IsResponsive,HasDescription,HasSocialNet,HasSubmitButton,HasCopyrightInfo,label
100.0,0.026,1.0,100.0,100.0,0.0,0.0,1.0,1.0,0.0,1
100.0,0.053,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1
74.4047619,0.065,0.0,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0
100.0,0.091,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
18.13019608,0.105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.177787597,0.144,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0
35.62425684,0.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.043,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.04,1.0,100.0,100.0,0.0,1.0,1.0,1.0,1.0,1
46.12244898,0.08,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0
34.24767727,0.111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.811758471,0.024,1.0,0.0,100.0,1.0,0.0,0.0,1.0,0.0,0
100.0,0.077,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
2.15699251,0.03,1.0,0.0,100.0,1.0,0.0,0.0,1.0,0.0,0
51.02040816,0.08,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.043,1.0,100.0,100.0,1.0,0.0,1.0,0.0,1.0,1
100.0,0.036,1.0,100.0,100.0,1.0,1.0,1.0,0.0,1.0,1
100.0,0.053,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.032,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.036,1.0,100.0,100.0,1.0,1.0,1.0,0.0,1.0,1
100.0,0.03,1.0,100.0,100.0,1.0,1.0,0.0,0.0,1.0,1
100.0,0.034,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.042,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.056,1.0,100.0,100.0,0.0,0.0,1.0,0.0,1.0,1
8.370443447,0.045,0.0,0.0,100.0,1.0,0.0,0.0,1.0,1.0,0
39.15646259,0.182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
44.53125,0.077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
49.84970732,0.12,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
100.0,0.05,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.05,1.0,100.0,100.0,1.0,1.0,1.0,1.0,0.0,1
100.0,0.083,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
100.0,0.038,1.0,100.0,100.0,0.0,1.0,1.0,1.0,1.0,1
54.30139134,0.086,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
30.09546472,0.104,0.0,0.0,2.857142857,0.0,0.0,0.0,0.0,0.0,0
100.0,0.048,1.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,1
100.0,0.042,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
43.29852973,0.109,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
100.0,0.037,1.0,100.0,100.0,1.0,1.0,1.0,1.0,0.0,1
60.72727273,0.048,0.0,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0
100.0,0.033,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1
100.0,0.091,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
8.044194052,0.074,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34.70967742,0.162,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
71.62534435,0.048,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.05,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
32.5400792,0.089,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.038,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
27.00312175,0.051,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.045,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
41.23064864,0.057,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.077,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.03,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
63.60294118,0.038,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.034,1.0,100.0,100.0,1.0,1.0,1.0,0.0,1.0,1
71.09044801,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.043,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.045,1.0,100.0,100.0,1.0,1.0,1.0,0.0,1.0,1
75.40166205,0.034,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.077,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1
100.0,0.05,1.0,100.0,100.0,1.0,0.0,1.0,0.0,0.0,1
100.0,0.071,1.0,100.0,100.0,0.0,1.0,1.0,0.0,1.0,1
30.92073171,0.102,1.0,0.0,100.0,0.0,0.0,0.0,1.0,1.0,0
81.2345679,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.031,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
100.0,0.05,1.0,100.0,100.0,1.0,1.0,1.0,0.0,0.0,1
93.1510107,0.054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
71.29251701,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.069,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
63.56720203,0.048,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.115,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1
100.0,0.038,1.0,81.81818182,81.81818182,1.0,1.0,1.0,1.0,1.0,1
100.0,0.111,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
66.93877551,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
46.59215428,0.103,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.048,1.0,100.0,100.0,1.0,1.0,1.0,1.0,0.0,1
100.0,0.03,1.0,100.0,100.0,1.0,0.0,0.0,0.0,1.0,1
44.11571335,0.062,0.0,0.0,95.23809524,0.0,0.0,0.0,0.0,0.0,0
82.76622558,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.045,1.0,100.0,100.0,1.0,1.0,1.0,1.0,0.0,1
100.0,0.037,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
69.80207721,0.088,1.0,4.545454545,4.545454545,0.0,0.0,0.0,0.0,0.0,0
13.01658561,0.081,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
100.0,0.069,1.0,100.0,100.0,1.0,0.0,0.0,1.0,1.0,1
58.94736842,0.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.045,1.0,100.0,100.0,1.0,1.0,0.0,1.0,1.0,1
100.0,0.037,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
44.83430799,0.034,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0
54.30139134,0.111,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
100.0,0.031,1.0,100.0,100.0,1.0,1.0,1.0,1.0,0.0,1
78.78275571,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.095,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
100.0,0.091,1.0,100.0,100.0,0.0,1.0,1.0,1.0,0.0,1
100.0,0.091,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
13.86574739,0.045,1.0,0.0,98.14814815,0.0,0.0,0.0,1.0,0.0,0
100.0,0.029,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
45.40598291,0.105,1.0,0.0,87.5,0.0,0.0,0.0,0.0,0.0,0
100.0,0.069,1.0,100.0,100.0,0.0,1.0,1.0,0.0,1.0,1
25.25,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.05,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.042,1.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1
100.0,0.037,1.0,100.0,100.0,1.0,0.0,1.0,0.0,1.0,1
100.0,0.083,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
66.72,0.118,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
100.0,0.043,1.0,100.0,100.0,1.0,1.0,1.0,0.0,0.0,1
9.75149508,0.059,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
100.0,0.091,1.0,100.0,100.0,1.0,1.0,0.0,1.0,1.0,1
63.89413989,0.094,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.033,1.0,100.0,100.0,1.0,1.0,1.0,0.0,1.0,1
100.0,0.03,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.045,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
22.27003982,0.094,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
100.0,0.042,1.0,100.0,100.0,1.0,1.0,1.0,0.0,1.0,1
63.49030471,0.033,0.0,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0
20.84266973,0.104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.05,1.0,100.0,100.0,0.0,0.0,1.0,0.0,1.0,1
79.12087912,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70.04761905,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.061,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
58.77777778,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.037,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
84.29752066,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
88.7755102,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.037,1.0,100.0,100.0,1.0,0.0,1.0,1.0,0.0,1
23.92862532,0.056,0.0,0.0,97.6744186,0.0,0.0,0.0,0.0,0.0,0
52.45620265,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
32.62973761,0.127,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
32.57116621,0.075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.091,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
54.5952381,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.083,1.0,100.0,100.0,0.0,1.0,1.0,0.0,1.0,1
100.0,0.048,1.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,1
35.52911932,0.15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
73.64285714,0.033,0.0,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0
9.024800749,0.097,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
100.0,0.091,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.043,1.0,100.0,100.0,0.0,1.0,0.0,1.0,1.0,1
100.0,0.095,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1
26.71498297,0.157,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.087,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
100.0,0.038,1.0,100.0,100.0,1.0,1.0,1.0,0.0,1.0,1
100.0,0.043,1.0,100.0,100.0,1.0,1.0,1.0,0.0,1.0,1
100.0,0.125,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
49.33333333,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23.66848816,0.134,0.0,0.0,1.818181818,0.0,0.0,0.0,0.0,0.0,0
100.0,0.083,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.038,1.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1
36.68191414,0.081,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
100.0,0.05,1.0,100.0,100.0,1.0,1.0,1.0,0.0,0.0,1
100.0,0.033,1.0,100.0,100.0,1.0,1.0,0.0,0.0,1.0,1
15.79074447,0.114,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
100.0,0.04,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
38.8416343,0.122,0.0,2.702702703,2.702702703,0.0,0.0,0.0,0.0,0.0,0
100.0,0.026,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.087,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
15.01303846,0.066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.018586352,0.061,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
100.0,0.036,1.0,100.0,100.0,1.0,1.0,0.0,0.0,1.0,1
100.0,0.038,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
100.0,0.04,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
40.76505206,0.091,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
22.59137255,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.033,1.0,100.0,100.0,0.0,0.0,1.0,1.0,1.0,1
100.0,0.043,1.0,100.0,100.0,1.0,1.0,1.0,0.0,1.0,1
73.8292011,0.048,0.0,100.0,100.0,0.0,1.0,0.0,0.0,0.0,0
100.0,0.04,1.0,100.0,100.0,1.0,0.0,1.0,1.0,0.0,1
100.0,0.053,1.0,100.0,100.0,1.0,1.0,0.0,0.0,1.0,1
100.0,0.061,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.077,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.059,1.0,100.0,100.0,1.0,1.0,1.0,0.0,1.0,1
100.0,0.043,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
60.52409129,0.045,0.0,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0
100.0,0.028,1.0,90.47619048,90.47619048,1.0,1.0,1.0,1.0,1.0,1
52.18394886,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.647850512,0.128,1.0,1.333333333,0.389105058,0.0,0.0,0.0,0.0,0.0,0
100.0,0.042,1.0,100.0,100.0,1.0,1.0,1.0,0.0,0.0,1
100.0,0.03,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.034,1.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1
57.25538462,0.118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.074,1.0,100.0,100.0,1.0,0.0,1.0,0.0,1.0,1
75.06339814,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.05,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.067,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
79.18367347,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
41.89606273,0.05,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
66.88095238,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.054,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.036,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
74.03846154,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
67.50919118,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.037,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.048,1.0,100.0,100.0,1.0,1.0,1.0,0.0,1.0,1
100.0,0.034,1.0,85.71428571,85.71428571,1.0,0.0,1.0,0.0,0.0,1
100.0,0.08,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.05,1.0,100.0,100.0,1.0,1.0,0.0,1.0,1.0,1
100.0,0.037,1.0,100.0,100.0,1.0,1.0,1.0,0.0,1.0,1
92.62820513,0.045,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.043,1.0,100.0,100.0,1.0,1.0,1.0,0.0,0.0,1
100.0,0.037,1.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1
100.0,0.043,1.0,100.0,100.0,1.0,1.0,0.0,0.0,1.0,1
73.52941176,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50.97523559,0.114,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
100.0,0.062,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
100.0,0.032,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
57.20876586,0.115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.056,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
67.40484429,0.098,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
66.69538462,0.091,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
17.05954525,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
68.72727273,0.048,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.087,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
35.01647082,0.098,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51.35023706,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.029,1.0,100.0,100.0,1.0,1.0,1.0,0.0,1.0,1
100.0,0.034,1.0,100.0,100.0,1.0,0.0,0.0,1.0,0.0,1
74.14965986,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.037,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
35.66470499,0.127,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15.41546585,0.121,1.0,2.222222222,1.960784314,0.0,0.0,0.0,0.0,0.0,0
100.0,0.034,1.0,100.0,100.0,0.0,0.0,1.0,0.0,0.0,1
36.11933413,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.045,1.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1
100.0,0.023,1.0,100.0,100.0,1.0,1.0,1.0,1.0,0.0,1
27.51782409,0.065,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
100.0,0.048,1.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,1
100.0,0.037,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.048,1.0,100.0,100.0,1.0,0.0,1.0,1.0,0.0,1
11.343824,0.045,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
46.8178954,0.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
100.0,0.038,1.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,1
59.925534,0.083,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
100.0,0.037,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.08,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
18.40377804,0.095,1.0,3.571428571,2.0,0.0,0.0,0.0,0.0,0.0,0
69.07323991,0.114,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16.00373666,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.057,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
61.90926276,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.087,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1
28.65882353,0.155,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
100.0,0.036,1.0,100.0,100.0,1.0,1.0,1.0,0.0,1.0,1
67.33333333,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.048,1.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,1
83.09382925,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
79.63636364,0.095,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
41.57380569,0.111,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
73.05506565,0.111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.074,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
100.0,0.033,1.0,100.0,100.0,1.0,1.0,0.0,1.0,0.0,1
68.66666667,0.103,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26.5,0.062,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.04,1.0,100.0,100.0,1.0,1.0,0.0,0.0,1.0,1
100.0,0.05,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.059,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
100.0,0.032,1.0,100.0,100.0,1.0,0.0,0.0,0.0,1.0,1
100.0,0.065,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
90.18181818,0.05,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0
59.55555556,0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
100.0,0.094,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.077,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1
34.00066733,0.045,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
100.0,0.036,1.0,100.0,100.0,1.0,0.0,0.0,1.0,0.0,1
39.20447074,0.043,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0
44.01154401,0.094,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.048,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
49.77477477,0.163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.053,1.0,100.0,100.0,0.0,0.0,1.0,0.0,0.0,1
100.0,0.042,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.033,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1
28.63140358,0.127,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.043,1.0,100.0,100.0,1.0,1.0,0.0,1.0,1.0,1
100.0,0.038,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
100.0,0.062,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
100.0,0.026,1.0,100.0,100.0,1.0,1.0,1.0,0.0,1.0,1
59.71410006,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.04,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
58.98750822,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
60.84558824,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.069,1.0,100.0,100.0,1.0,1.0,1.0,0.0,0.0,1
69.84126984,0.059,0.0,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0
85.96787828,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.061,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
55.19301471,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.054,1.0,100.0,100.0,1.0,1.0,0.0,0.0,1.0,1
100.0,0.048,1.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,1
83.76068376,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.059,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1
100.0,0.037,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
9.68587435,0.054,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
100.0,0.036,1.0,100.0,100.0,1.0,1.0,1.0,0.0,1.0,1
100.0,0.042,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
63.32616487,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.037,1.0,100.0,100.0,1.0,1.0,1.0,0.0,1.0,1
61.20033812,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23.87531344,0.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.04,1.0,100.0,100.0,1.0,1.0,1.0,0.0,1.0,1
100.0,0.053,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
65.66725456,0.111,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
11.0348186,0.048,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36.68191414,0.081,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
100.0,0.037,1.0,100.0,100.0,0.0,1.0,0.0,0.0,0.0,1
100.0,0.045,1.0,100.0,100.0,0.0,0.0,1.0,0.0,1.0,1
100.0,0.034,1.0,100.0,100.0,1.0,1.0,1.0,0.0,1.0,1
100.0,0.091,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
100.0,0.042,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
45.99353216,0.161,1.0,0.0,100.0,1.0,0.0,0.0,1.0,0.0,0
9.662531679,0.055,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
45.31707317,0.104,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
100.0,0.032,1.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1
100.0,0.038,1.0,100.0,100.0,1.0,1.0,1.0,1.0,0.0,1
100.0,0.042,1.0,100.0,100.0,1.0,1.0,0.0,1.0,1.0,1
62.9373318,0.115,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
70.07607777,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,0.054,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
100.0,0.036,1.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1
65.6920078,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.795965979,0.049,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
100.0,0.048,1.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1
23.4389348,0.132,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
100.0,0.074,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
66.07142857,0.033,0.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,0
100.0,0.071,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
